
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Micro/Minisensor (normal range)	umol/l	OFF	ZB7-504-187	3	ON External	20.000	ON	1013	33.000	30%	200x	100	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	21.542	19.890	1023	100.000	20.950	48.647	20.904	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	1	
Date:	5/16/2018	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
5/16/2018	12:01:53	152.00		192.25	---	---	---	19.391	---	---	---	1022.62	27.203	19.391	---	---	23.250	---	---	---	178.531	---	---	---	5.529	---	---	---	
5/16/2018	12:01:54	153.00		192.02	---	---	---	19.400	---	---	---	1022.71	27.157	19.400	---	---	23.260	---	---	---	178.621	---	---	---	5.515	---	---	---	
5/16/2018	12:01:55	154.00		191.43	---	---	---	19.444	---	---	---	1022.71	27.157	19.444	---	---	23.280	---	---	---	178.759	---	---	---	5.519	---	---	---	
5/16/2018	12:01:56	155.00		191.74	---	---	---	19.399	---	---	---	1022.56	27.157	19.399	---	---	23.275	---	---	---	178.753	---	---	---	5.530	---	---	---	
5/16/2018	12:01:57	156.00		191.58	---	---	---	19.390	---	---	---	1022.65	27.157	19.390	---	---	23.288	---	---	---	178.832	---	---	---	5.529	---	---	---	
5/16/2018	12:01:58	157.00		191.49	---	---	---	19.391	---	---	---	1022.71	27.157	19.391	---	---	23.292	---	---	---	178.910	---	---	---	5.540	---	---	---	
5/16/2018	12:01:59	158.00		191.19	---	---	---	19.391	---	---	---	1022.68	27.157	19.391	---	---	23.309	---	---	---	178.960	---	---	---	5.517	---	---	---	
5/16/2018	12:02:00	159.00		191.08	---	---	---	19.380	---	---	---	1022.71	27.203	19.380	---	---	23.319	---	---	---	179.007	---	---	---	5.529	---	---	---	
5/16/2018	12:02:01	160.00		190.82	---	---	---	19.370	---	---	---	1022.71	27.203	19.370	---	---	23.336	---	---	---	179.102	---	---	---	5.523	---	---	---	
5/16/2018	12:02:02	161.00		190.69	---	---	---	19.392	---	---	---	1022.59	27.203	19.392	---	---	23.337	---	---	---	179.182	---	---	---	5.515	---	---	---	
5/16/2018	12:02:03	162.00		190.52	---	---	---	19.381	---	---	---	1022.74	27.203	19.381	---	---	23.350	---	---	---	179.300	---	---	---	5.505	---	---	---	
5/16/2018	12:02:04	163.00		190.50	---	---	---	19.340	---	---	---	1022.68	27.203	19.340	---	---	23.364	---	---	---	179.319	---	---	---	5.525	---	---	---	
5/16/2018	12:02:05	164.00		190.12	---	---	---	19.369	---	---	---	1022.65	27.241	19.369	---	---	23.377	---	---	---	179.402	---	---	---	5.525	---	---	---	
5/16/2018	12:02:06	165.00		190.08	---	---	---	19.361	---	---	---	1022.62	27.241	19.361	---	---	23.381	---	---	---	179.488	---	---	---	5.517	---	---	---	
5/16/2018	12:02:07	166.00		189.79	---	---	---	19.362	---	---	---	1022.68	27.241	19.362	---	---	23.398	---	---	---	179.516	---	---	---	5.520	---	---	---	
5/16/2018	12:02:08	167.00		189.65	---	---	---	19.362	---	---	---	1022.71	27.279	19.362	---	---	23.406	---	---	---	179.539	---	---	---	5.518	---	---	---	
5/16/2018	12:02:09	168.00		189.82	---	---	---	19.330	---	---	---	1022.71	27.279	19.330	---	---	23.406	---	---	---	179.531	---	---	---	5.515	---	---	---	
5/16/2018	12:02:10	169.00		189.53	---	---	---	19.330	---	---	---	1022.59	27.279	19.330	---	---	23.423	---	---	---	179.587	---	---	---	5.538	---	---	---	
5/16/2018	12:02:11	170.00		189.12	---	---	---	19.371	---	---	---	1022.65	27.279	19.371	---	---	23.434	---	---	---	179.567	---	---	---	5.530	---	---	---	
5/16/2018	12:02:12	171.00		189.33	---	---	---	19.331	---	---	---	1022.59	27.279	19.331	---	---	23.434	---	---	---	179.606	---	---	---	5.530	---	---	---	
5/16/2018	12:02:13	172.00		189.08	---	---	---	19.352	---	---	---	1022.65	27.279	19.352	---	---	23.441	---	---	---	179.703	---	---	---	5.535	---	---	---	
5/16/2018	12:02:14	173.00		188.98	---	---	---	19.351	---	---	---	1022.77	27.279	19.351	---	---	23.447	---	---	---	179.878	---	---	---	5.538	---	---	---	
5/16/2018	12:02:15	174.00		188.97	---	---	---	19.329	---	---	---	1022.74	27.279	19.329	---	---	23.454	---	---	---	179.973	---	---	---	5.531	---	---	---	
5/16/2018	12:02:16	175.00		188.82	---	---	---	19.329	---	---	---	1022.53	27.279	19.329	---	---	23.464	---	---	---	180.098	---	---	---	5.527	---	---	---	
5/16/2018	12:02:17	176.00		188.66	---	---	---	19.329	---	---	---	1022.59	27.279	19.329	---	---	23.472	---	---	---	180.207	---	---	---	5.529	---	---	---	
5/16/2018	12:02:18	177.00		188.45	---	---	---	19.329	---	---	---	1022.59	27.241	19.329	---	---	23.485	---	---	---	180.304	---	---	---	5.537	---	---	---	
5/16/2018	12:02:19	178.00		188.41	---	---	---	19.340	---	---	---	1022.71	27.241	19.340	---	---	23.483	---	---	---	180.352	---	---	---	5.531	---	---	---	
5/16/2018	12:02:20	179.00		188.29	---	---	---	19.321	---	---	---	1022.62	27.241	19.321	---	---	23.496	---	---	---	180.425	---	---	---	5.527	---	---	---	
5/16/2018	12:02:21	180.00		187.97	---	---	---	19.351	---	---	---	1022.71	27.241	19.351	---	---	23.506	---	---	---	180.514	---	---	---	5.537	---	---	---	
5/16/2018	12:02:22	181.00		188.00	---	---	---	19.309	---	---	---	1022.71	27.241	19.309	---	---	23.517	---	---	---	180.591	---	---	---	5.539	---	---	---	
5/16/2018	12:02:23	182.00		187.94	---	---	---	19.320	---	---	---	1022.65	27.241	19.320	---	---	23.517	---	---	---	180.585	---	---	---	5.536	---	---	---	
5/16/2018	12:02:24	183.00		187.94	---	---	---	19.301	---	---	---	1022.65	27.241	19.301	---	---	23.523	---	---	---	180.675	---	---	---	5.540	---	---	---	
5/16/2018	12:02:25	184.00		187.80	---	---	---	19.289	---	---	---	1022.68	27.241	19.289	---	---	23.534	---	---	---	180.824	---	---	---	5.532	---	---	---	
5/16/2018	12:02:26	185.00		187.74	---	---	---	19.290	---	---	---	1022.71	27.241	19.290	---	---	23.538	---	---	---	180.815	---	---	---	5.542	---	---	---	
5/16/2018	12:02:27	186.00		187.57	---	---	---	19.309	---	---	---	1022.68	27.241	19.309	---	---	23.541	---	---	---	180.837	---	---	---	5.528	---	---	---	
5/16/2018	12:02:28	187.00		187.54	---	---	---	19.289	---	---	---	1022.62	27.241	19.289	---	---	23.549	---	---	---	180.953	---	---	---	5.518	---	---	---	
5/16/2018	12:02:29	188.00		187.41	---	---	---	19.300	---	---	---	1022.71	27.241	19.300	---	---	23.554	---	---	---	181.009	---	---	---	5.533	---	---	---	
5/16/2018	12:02:30	189.00		187.17	---	---	---	19.310	---	---	---	1022.77	27.241	19.310	---	---	23.565	---	---	---	181.067	---	---	---	5.520	---	---	---	
5/16/2018	12:02:31	190.00		187.04	---	---	---	19.286	---	---	---	1022.65	27.279	19.286	---	---	23.579	---	---	---	181.214	---	---	---	5.524	---	---	---	
5/16/2018	12:02:32	191.00		186.72	---	---	---	19.310	---	---	---	1022.71	27.279	19.310	---	---	23.590	---	---	---	181.266	---	---	---	5.529	---	---	---	
5/16/2018	12:02:33	192.00		186.58	---	---	---	19.350	---	---	---	1022.77	27.279	19.350	---	---	23.586	---	---	---	181.222	---	---	---	5.529	---	---	---	
5/16/2018	12:02:34	193.00		186.42	---	---	---	19.341	---	---	---	1022.65	27.279	19.341	---	---	23.599	---	---	---	181.319	---	---	---	5.535	---	---	---	
5/16/2018	12:02:35	194.00		186.30	---	---	---	19.341	---	---	---	1022.68	27.279	19.341	---	---	23.606	---	---	---	181.406	---	---	---	5.518	---	---	---	
5/16/2018	12:02:36	195.00		186.34	---	---	---	19.341	---	---	---	1022.74	27.279	19.341	---	---	23.604	---	---	---	181.440	---	---	---	5.526	---	---	---	
5/16/2018	12:02:37	196.00		186.03	---	---	---	19.341	---	---	---	1022.71	27.279	19.341	---	---	23.621	---	---	---	181.509	---	---	---	5.529	---	---	---	
5/16/2018	12:02:38	197.00		186.05	---	---	---	19.340	---	---	---	1022.71	27.279	19.340	---	---	23.621	---	---	---	181.498	---	---	---	5.518	---	---	---	
5/16/2018	12:02:39	198.00		185.84	---	---	---	19.339	---	---	---	1022.59	27.279	19.339	---	---	23.634	---	---	---	181.542	---	---	---	5.527	---	---	---	
5/16/2018	12:02:40	199.00		185.78	---	---	---	19.360	---	---	---	1022.71	27.279	19.360	---	---	23.631	---	---	---	181.546	---	---	---	5.515	---	---	---	
5/16/2018	12:02:41	200.00		185.77	---	---	---	19.352	---	---	---	1022.68	27.279	19.352	---	---	23.634	---	---	---	181.593	---	---	---	5.523	---	---	---	
5/16/2018	12:02:42	201.00		185.74	---	---	---	19.340	---	---	---	1022.71	27.279	19.340	---	---	23.638	---	---	---	181.643	---	---	---	5.522	---	---	---	
5/16/2018	12:02:43	202.00		185.59	---	---	---	19.373	---	---	---	1022.68	27.279	19.373	---	---	23.638	---	---	---	181.692	---	---	---	5.534	---	---	---	
5/16/2018	12:02:44	203.00		185.81	---	---	---	19.300	---	---	---	1022.65	27.279	19.300	---	---	23.646	---	---	---	181.714	---	---	---	5.519	---	---	---	
5/16/2018	12:02:45	204.00		185.56	---	---	---	19.350	---	---	---	1022.68	27.317	19.350	---	---	23.646	---	---	---	181.729	---	---	---	5.539	---	---	---	
5/16/2018	12:02:46	205.00		185.84	---	---	---	19.309	---	---	---	1022.65	27.317	19.309	---	---	23.642	---	---	---	181.733	---	---	---	5.529	---	---	---	
5/16/2018	12:02:47	206.00		185.49	---	---	---	19.340	---	---	---	1022.65	27.317	19.340	---	---	23.653	---	---	---	181.822	---	---	---	5.527	---	---	---	
5/16/2018	12:02:48	207.00		185.19	---	---	---	19.361	---	---	---	1022.65	27.355	19.361	---	---	23.665	---	---	---	181.917	---	---	---	5.532	---	---	---	
5/16/2018	12:02:49	208.00		185.19	---	---	---	19.329	---	---	---	1022.74	27.355	19.329	---	---	23.674	---	---	---	182.009	---	---	---	5.526	---	---	---	
5/16/2018	12:02:50	209.00		184.94	---	---	---	19.351	---	---	---	1022.65	27.393	19.351	---	---	23.683	---	---	---	182.123	---	---	---	5.529	---	---	---	
5/16/2018	12:02:51	210.00		184.82	---	---	---	19.350	---	---	---	1022.65	27.393	19.350	---	---	23.690	---	---	---	182.149	---	---	---	5.529	---	---	---	
5/16/2018	12:02:52	211.00		184.43	---	---	---	19.400	---	---	---	1022.68	27.393	19.400	---	---	23.697	---	---	---	182.229	---	---	---	5.516	---	---	---	
5/16/2018	12:02:53	212.00		184.22	---	---	---	19.422	---	---	---	1022.71	27.432	19.422	---	---	23.704	---	---	---	182.287	---	---	---	5.527	---	---	---	
5/16/2018	12:02:54	213.00		183.94	---	---	---	19.443	---	---	---	1022.65	27.432	19.443	---	---	23.714	---	---	---	182.386	---	---	---	5.512	---	---	---	
5/16/2018	12:02:55	214.00		183.73	---	---	---	19.462	---	---	---	1022.59	27.432	19.462	---	---	23.721	---	---	---	182.350	---	---	---	5.526	---	---	---	
5/16/2018	12:02:56	215.00		183.68	---	---	---	19.451	---	---	---	1022.59	27.432	19.451	---	---	23.726	---	---	---	182.494	---	---	---	5.535	---	---	---	
5/16/2018	12:02:57	216.00		183.22	---	---	---	19.483	---	---	---	1022.71	27.515	19.483	---	---	23.745	---	---	---	182.585	---	---	---	5.540	---	---	---	
5/16/2018	12:02:58	217.00		183.02	---	---	---	19.505	---	---	---	1022.62	27.515	19.505	---	---	23.750	---	---	---	182.641	---	---	---	5.519	---	---	---	
5/16/2018	12:02:59	218.00		183.01	---	---	---	19.494	---	---	---	1022.62	27.515	19.494	---	---	23.753	---	---	---	182.712	---	---	---	5.540	---	---	---	
5/16/2018	12:03:00	219.00		182.86	---	---	---	19.494	---	---	---	1022.68	27.515	19.494	---	---	23.763	---	---	---	182.774	---	---	---	5.522	---	---	---	
5/16/2018	12:03:01	220.00		182.72	---	---	---	19.494	---	---	---	1022.62	27.515	19.494	---	---	23.770	---	---	---	182.807	---	---	---	5.525	---	---	---	
5/16/2018	12:03:02	221.00		182.54	---	---	---	19.514	---	---	---	1022.68	27.432	19.514	---	---	23.775	---	---	---	182.882	---	---	---	5.514	---	---	---	
5/16/2018	12:03:03	222.00		182.27	---	---	---	19.537	---	---	---	1022.71	27.432	19.537	---	---	23.784	---	---	---	182.945	---	---	---	5.523	---	---	---	
5/16/2018	12:03:04	223.00		182.35	---	---	---	19.515	---	---	---	1022.68	27.432	19.515	---	---	23.787	---	---	---	183.022	---	---	---	5.508	---	---	---	
5/16/2018	12:03:05	224.00		182.08	---	---	---	19.525	---	---	---	1022.53	27.432	19.525	---	---	23.799	---	---	---	183.111	---	---	---	5.511	---	---	---	
5/16/2018	12:03:06	225.00		182.05	---	---	---	19.504	---	---	---	1022.59	27.393	19.504	---	---	23.808	---	---	---	183.123	---	---	---	5.513	---	---	---	
5/16/2018	12:03:07	226.00		181.88	---	---	---	19.525	---	---	---	1022.68	27.393	19.525	---	---	23.812	---	---	---	183.207	---	---	---	5.537	---	---	---	
5/16/2018	12:03:08	227.00		181.86	---	---	---	19.485	---	---	---	1022.74	27.393	19.485	---	---	23.825	---	---	---	183.322	---	---	---	5.527	---	---	---	
5/16/2018	12:03:09	228.00		181.43	---	---	---	19.515	---	---	---	1022.56	27.393	19.515	---	---	23.841	---	---	---	183.380	---	---	---	5.533	---	---	---	
5/16/2018	12:03:10	229.00		181.63	---	---	---	19.482	---	---	---	1022.68	27.393	19.482	---	---	23.840	---	---	---	183.347	---	---	---	5.536	---	---	---	
5/16/2018	12:03:11	230.00		181.52	---	---	---	19.494	---	---	---	1022.62	27.355	19.494	---	---	23.843	---	---	---	183.375	---	---	---	5.524	---	---	---	
5/16/2018	12:03:12	231.00		181.37	---	---	---	19.503	---	---	---	1022.62	27.355	19.503	---	---	23.849	---	---	---	183.475	---	---	---	5.524	---	---	---	
5/16/2018	12:03:13	232.00		181.32	---	---	---	19.483	---	---	---	1022.68	27.355	19.483	---	---	23.857	---	---	---	183.565	---	---	---	5.532	---	---	---	
5/16/2018	12:03:14	233.00		181.06	---	---	---	19.506	---	---	---	1022.65	27.355	19.506	---	---	23.867	---	---	---	183.664	---	---	---	5.529	---	---	---	
5/16/2018	12:03:15	234.00		181.06	---	---	---	19.482	---	---	---	1022.65	27.355	19.482	---	---	23.874	---	---	---	183.733	---	---	---	5.514	---	---	---	
5/16/2018	12:03:16	235.00		180.89	---	---	---	19.494	---	---	---	1022.68	27.317	19.494	---	---	23.881	---	---	---	183.783	---	---	---	5.519	---	---	---	
5/16/2018	12:03:17	236.00		180.65	---	---	---	19.515	---	---	---	1022.59	27.317	19.515	---	---	23.888	---	---	---	183.880	---	---	---	5.520	---	---	---	
5/16/2018	12:03:18	237.00		180.61	---	---	---	19.497	---	---	---	1022.65	27.317	19.497	---	---	23.896	---	---	---	183.947	---	---	---	5.527	---	---	---	
5/16/2018	12:03:19	238.00		180.28	---	---	---	19.515	---	---	---	1022.59	27.355	19.515	---	---	23.910	---	---	---	184.026	---	---	---	5.517	---	---	---	
5/16/2018	12:03:20	239.00		180.17	---	---	---	19.525	---	---	---	1022.68	27.317	19.525	---	---	23.915	---	---	---	184.065	---	---	---	5.511	---	---	---	
5/16/2018	12:03:21	240.00		180.31	---	---	---	19.494	---	---	---	1022.68	27.317	19.494	---	---	23.916	---	---	---	184.125	---	---	---	5.525	---	---	---	
5/16/2018	12:03:22	241.00		180.06	---	---	---	19.506	---	---	---	1022.74	27.317	19.506	---	---	23.927	---	---	---	184.214	---	---	---	5.512	---	---	---	
5/16/2018	12:03:23	242.00		179.97	---	---	---	19.482	---	---	---	1022.74	27.317	19.482	---	---	23.940	---	---	---	184.263	---	---	---	5.510	---	---	---	
5/16/2018	12:03:24	243.00		179.77	---	---	---	19.506	---	---	---	1022.62	27.317	19.506	---	---	23.944	---	---	---	184.289	---	---	---	5.529	---	---	---	
5/16/2018	12:03:25	244.00		179.70	---	---	---	19.483	---	---	---	1022.65	27.317	19.483	---	---	23.955	---	---	---	184.388	---	---	---	5.517	---	---	---	
5/16/2018	12:03:26	245.00		179.40	---	---	---	19.494	---	---	---	1022.71	27.317	19.494	---	---	23.971	---	---	---	184.485	---	---	---	5.526	---	---	---	
5/16/2018	12:03:27	246.00		179.40	---	---	---	19.494	---	---	---	1022.62	27.317	19.494	---	---	23.971	---	---	---	184.455	---	---	---	5.510	---	---	---	
5/16/2018	12:03:28	247.00		179.22	---	---	---	19.474	---	---	---	1022.68	27.279	19.474	---	---	23.988	---	---	---	184.544	---	---	---	5.523	---	---	---	
5/16/2018	12:03:29	248.00		179.00	---	---	---	19.496	---	---	---	1022.62	27.279	19.496	---	---	23.995	---	---	---	184.598	---	---	---	5.524	---	---	---	
5/16/2018	12:03:30	249.00		178.98	---	---	---	19.483	---	---	---	1022.74	27.279	19.483	---	---	24.000	---	---	---	184.667	---	---	---	5.509	---	---	---	
5/16/2018	12:03:31	250.00		179.02	---	---	---	19.462	---	---	---	1022.65	27.279	19.462	---	---	24.003	---	---	---	184.723	---	---	---	5.509	---	---	---	
5/16/2018	12:03:32	251.00		178.90	---	---	---	19.463	---	---	---	1022.71	27.279	19.463	---	---	24.010	---	---	---	184.807	---	---	---	5.535	---	---	---	
5/16/2018	12:03:33	252.00		178.77	---	---	---	19.473	---	---	---	1022.74	27.279	19.473	---	---	24.016	---	---	---	184.865	---	---	---	5.541	---	---	---	
5/16/2018	12:03:34	253.00		178.60	---	---	---	19.463	---	---	---	1022.68	27.279	19.463	---	---	24.028	---	---	---	184.932	---	---	---	5.513	---	---	---	
5/16/2018	12:03:35	254.00		178.39	---	---	---	19.466	---	---	---	1022.68	27.279	19.466	---	---	24.041	---	---	---	184.960	---	---	---	5.517	---	---	---	
5/16/2018	12:03:36	255.00		178.45	---	---	---	19.444	---	---	---	1022.62	27.279	19.444	---	---	24.044	---	---	---	185.003	---	---	---	5.523	---	---	---	
5/16/2018	12:03:37	256.00		178.27	---	---	---	19.465	---	---	---	1022.71	27.279	19.465	---	---	24.048	---	---	---	185.106	---	---	---	5.512	---	---	---	
5/16/2018	12:03:38	257.00		178.25	---	---	---	19.442	---	---	---	1022.62	27.279	19.442	---	---	24.056	---	---	---	185.186	---	---	---	5.520	---	---	---	
5/16/2018	12:03:39	258.00		178.13	---	---	---	19.434	---	---	---	1022.65	27.279	19.434	---	---	24.066	---	---	---	185.214	---	---	---	5.532	---	---	---	
5/16/2018	12:03:40	259.00		178.07	---	---	---	19.423	---	---	---	1022.62	27.279	19.423	---	---	24.073	---	---	---	185.289	---	---	---	5.527	---	---	---	
5/16/2018	12:03:41	260.00		177.97	---	---	---	19.423	---	---	---	1022.71	27.279	19.423	---	---	24.079	---	---	---	185.294	---	---	---	5.514	---	---	---	
5/16/2018	12:03:42	261.00		177.81	---	---	---	19.435	---	---	---	1022.65	27.279	19.435	---	---	24.086	---	---	---	185.341	---	---	---	5.512	---	---	---	
5/16/2018	12:03:43	262.00		177.63	---	---	---	19.423	---	---	---	1022.65	27.241	19.423	---	---	24.100	---	---	---	185.447	---	---	---	5.511	---	---	---	
5/16/2018	12:03:44	263.00		177.05	---	---	---	19.455	---	---	---	1022.62	27.279	19.455	---	---	24.127	---	---	---	185.632	---	---	---	5.515	---	---	---	
5/16/2018	12:03:45	264.00		177.53	---	---	---	19.393	---	---	---	1022.68	27.241	19.393	---	---	24.115	---	---	---	185.505	---	---	---	5.517	---	---	---	
5/16/2018	12:03:46	265.00		177.26	---	---	---	19.412	---	---	---	1022.74	27.241	19.412	---	---	24.127	---	---	---	185.643	---	---	---	5.513	---	---	---	
5/16/2018	12:03:47	266.00		177.12	---	---	---	19.414	---	---	---	1022.62	27.241	19.414	---	---	24.135	---	---	---	185.695	---	---	---	5.513	---	---	---	
5/16/2018	12:03:48	267.00		176.89	---	---	---	19.435	---	---	---	1022.77	27.241	19.435	---	---	24.142	---	---	---	185.768	---	---	---	5.524	---	---	---	
5/16/2018	12:03:49	268.00		176.81	---	---	---	19.425	---	---	---	1022.65	27.241	19.425	---	---	24.150	---	---	---	185.843	---	---	---	5.531	---	---	---	
5/16/2018	12:03:50	269.00		176.81	---	---	---	19.402	---	---	---	1022.71	27.241	19.402	---	---	24.158	---	---	---	185.895	---	---	---	5.533	---	---	---	
5/16/2018	12:03:51	270.00		176.55	---	---	---	19.405	---	---	---	1022.62	27.241	19.405	---	---	24.173	---	---	---	185.964	---	---	---	5.530	---	---	---	
5/16/2018	12:03:52	271.00		176.27	---	---	---	19.423	---	---	---	1022.65	27.241	19.423	---	---	24.184	---	---	---	186.052	---	---	---	5.519	---	---	---	
5/16/2018	12:03:53	272.00		176.49	---	---	---	19.370	---	---	---	1022.65	27.241	19.370	---	---	24.187	---	---	---	186.022	---	---	---	5.531	---	---	---	
5/16/2018	12:03:54	273.00		176.46	---	---	---	19.360	---	---	---	1022.62	27.241	19.360	---	---	24.191	---	---	---	186.100	---	---	---	5.537	---	---	---	
5/16/2018	12:03:55	274.00		175.97	---	---	---	19.424	---	---	---	1022.65	27.241	19.424	---	---	24.202	---	---	---	186.205	---	---	---	5.509	---	---	---	
5/16/2018	12:03:56	275.00		175.89	---	---	---	19.414	---	---	---	1022.68	27.241	19.414	---	---	24.211	---	---	---	186.270	---	---	---	5.514	---	---	---	
5/16/2018	12:03:57	276.00		175.78	---	---	---	19.384	---	---	---	1022.68	27.241	19.384	---	---	24.226	---	---	---	186.352	---	---	---	5.519	---	---	---	
5/16/2018	12:03:58	277.00		175.49	---	---	---	19.424	---	---	---	1022.74	27.241	19.424	---	---	24.232	---	---	---	186.432	---	---	---	5.527	---	---	---	
5/16/2018	12:03:59	278.00		175.63	---	---	---	19.392	---	---	---	1022.68	27.241	19.392	---	---	24.233	---	---	---	186.434	---	---	---	5.520	---	---	---	
5/16/2018	12:04:00	279.00		175.28	---	---	---	19.402	---	---	---	1022.68	27.241	19.402	---	---	24.253	---	---	---	186.486	---	---	---	5.513	---	---	---	
5/16/2018	12:04:01	280.00		175.33	---	---	---	19.403	---	---	---	1022.71	27.241	19.403	---	---	24.249	---	---	---	186.541	---	---	---	5.532	---	---	---	
5/16/2018	12:04:02	281.00		175.03	---	---	---	19.414	---	---	---	1022.68	27.241	19.414	---	---	24.264	---	---	---	186.675	---	---	---	5.521	---	---	---	
5/16/2018	12:04:03	282.00		175.13	---	---	---	19.402	---	---	---	1022.53	27.241	19.402	---	---	24.261	---	---	---	186.697	---	---	---	5.519	---	---	---	
5/16/2018	12:04:04	283.00		174.91	---	---	---	19.414	---	---	---	1022.68	27.241	19.414	---	---	24.271	---	---	---	186.753	---	---	---	5.513	---	---	---	
5/16/2018	12:04:05	284.00		174.61	---	---	---	19.391	---	---	---	1022.68	27.241	19.391	---	---	24.298	---	---	---	186.884	---	---	---	5.507	---	---	---	
5/16/2018	12:04:06	285.00		174.61	---	---	---	19.390	---	---	---	1022.65	27.241	19.390	---	---	24.298	---	---	---	186.880	---	---	---	5.528	---	---	---	
5/16/2018	12:04:07	286.00		174.39	---	---	---	19.404	---	---	---	1022.65	27.241	19.404	---	---	24.308	---	---	---	187.011	---	---	---	5.533	---	---	---	
5/16/2018	12:04:08	287.00		174.50	---	---	---	19.394	---	---	---	1022.65	27.241	19.394	---	---	24.304	---	---	---	186.985	---	---	---	5.510	---	---	---	
5/16/2018	12:04:09	288.00		174.34	---	---	---	19.393	---	---	---	1022.65	27.241	19.393	---	---	24.313	---	---	---	187.044	---	---	---	5.526	---	---	---	
5/16/2018	12:04:10	289.00		174.37	---	---	---	19.362	---	---	---	1022.65	27.241	19.362	---	---	24.322	---	---	---	187.158	---	---	---	5.525	---	---	---	
5/16/2018	12:04:11	290.00		174.12	---	---	---	19.381	---	---	---	1022.65	27.256	19.381	---	---	24.332	---	---	---	187.220	---	---	---	5.524	---	---	---	
5/16/2018	12:04:12	291.00		174.24	---	---	---	19.362	---	---	---	1022.65	27.203	19.362	---	---	24.329	---	---	---	187.274	---	---	---	5.513	---	---	---	
5/16/2018	12:04:13	292.00		173.93	---	---	---	19.364	---	---	---	1022.68	27.203	19.364	---	---	24.349	---	---	---	187.320	---	---	---	5.524	---	---	---	
5/16/2018	12:04:14	293.00		173.83	---	---	---	19.362	---	---	---	1022.68	27.203	19.362	---	---	24.356	---	---	---	187.363	---	---	---	5.520	---	---	---	
5/16/2018	12:04:15	294.00		173.65	---	---	---	19.372	---	---	---	1022.65	27.203	19.372	---	---	24.364	---	---	---	187.311	---	---	---	5.516	---	---	---	
